Traffic Volume Gbyte_mean,Traffic Volume Gbyte_std,NUM_OF_RRC_Att_mean,NUM_OF_RRC_Att_std,AVGUL_RSSI_WEIGH_DBM_PUCCH_mean,AVGUL_RSSI_WEIGH_DBM_PUCCH_std,AVGUL_RSSI_WEIGH_DBM_PUSCH_mean,AVGUL_RSSI_WEIGH_DBM_PUSCH_std,AVG_RACH_TA_mean,AVG_RACH_TA_std,VOLTE_TRAFFIC_ERL_mean,VOLTE_TRAFFIC_ERL_std,DLPRBUtilization_mean,DLPRBUtilization_std,Avg_UL_RSRP_PUSCH_mean,Avg_UL_RSRP_PUSCH_std,Avg_UL_RSRP_PUCCH_mean,Avg_UL_RSRP_PUCCH_std,L.UL.Interference.Max_mean,L.UL.Interference.Max_std,L.UL.Interference.Avg_mean,L.UL.Interference.Avg_std,L.UL.Interference.Min_mean,L.UL.Interference.Min_std,ERAB_ATTEMPT_mean,ERAB_ATTEMPT_std,RRC_EstabSucc_PC_mean,RRC_EstabSucc_PC_std,ERAB_Drop_PC_mean,ERAB_Drop_PC_std,DL_PDCP_USER_THPUT_mean,DL_PDCP_USER_THPUT_std,UL_PDCP_USER_THPUT_HWI_mean,UL_PDCP_USER_THPUT_HWI_std,INTRAFREQ_HO_SR_mean,INTRAFREQ_HO_SR_std,ACTIVEUSER_DL_QCI1_mean,ACTIVEUSER_DL_QCI1_std,ACTIVEUSER_UL_QCI1_mean,ACTIVEUSER_UL_QCI1_std,Avg_CQI_HWI_mean,Avg_CQI_HWI_std,AVG_MCS_PUSCH_mean,AVG_MCS_PUSCH_std,AVG_SimRRC_ConnUsr_COUNT_mean,AVG_SimRRC_ConnUsr_COUNT_std,E-RAB_SETUP_SUCCESS_RATE_mean,E-RAB_SETUP_SUCCESS_RATE_std,HO_Succ_PC_In_mean,HO_Succ_PC_In_std,MAC_UL_IBLER_mean,MAC_UL_IBLER_std,MAC_DL_IBLER_mean,MAC_DL_IBLER_std,MAC_UL_RBLER_mean,MAC_UL_RBLER_std,MAC_DL_RBLER_mean,MAC_DL_RBLER_std,UL_PACKET_LOSS_mean,UL_PACKET_LOSS_std,UL_PRB_Util_%_mean,UL_PRB_Util_%_std,Interference_Tag
0.1365325522066425,0.1085064352961428,134.88690756283273,47.2764899378916,-94.38477178000944,0.3043291704790421,-101.12174336033053,0.084252571979205,1.3908632115883182,0.0920973982978111,0.0351223687455475,0.0313090655701071,0.0333860353907431,0.0140507913068132,-124.34161850064773,2.8816676460553987,-123.03694679298884,2.25675519886308,-83.66239451667848,2.9738879163925658,-92.06733807317497,0.2108037090256246,-96.1474942785906,0.299224166515063,171.0266502996205,90.72347289384264,0.9973727544873892,0.0028406481115021,0.0024739594037389,0.0045474001972605,23478.157774498228,15607.921918569917,968.1504753344536,391.0804894401908,0.9999171192070744,0.0017043154744461,0.0049647638104106,0.0,0.0063681395420402,0.0012526928257354,9.75673129684898,0.6517162341483608,14.154072727051298,1.1721943805874813,0.8627146509415798,0.3883062403960788,0.9967812216589388,0.0041807710053882,1.0,0.0,0.2165015146768166,0.074385433180076,0.085656146401088,0.0191683954596689,0.0569689595541688,0.0440447104404388,0.0073674330390549,0.0045174350127072,0.0003456013942921,0.0,0.0941782842291116,0.0080842039836504,Hardware/PIM
2.138435087015338,0.924533013782137,2633.297455374836,819.4474030698692,-108.80482543660386,1.3875858628774804,-109.88170019677425,1.5175899258484682,2.1962303315093883,0.2288760718720807,1.2159476734575667,0.9177657691979776,0.1894876817738383,0.0936312090900868,-116.4653801689835,1.805525796666957,-118.61202255460378,1.4945133962063173,-78.16476471019108,4.40123225454977,-104.84681496695563,1.7323861337205575,-116.04555263338028,1.4930740501775412,4573.251929533176,1355.5816957736497,0.998741361323505,0.0007392280425481,0.0013175808466352,0.0008663968901783,15945.1277394833,3939.284519030693,1927.6002330308056,440.6954071469979,0.9979510013598168,0.0018156784893093,0.1129149347804101,0.0887373039410648,0.1145163118500815,0.0788670041771878,8.725437897652421,0.2715128304706148,16.40127365980785,1.1357026830173138,20.355412698654693,5.95809312916042,0.9992483847210744,0.000344155892762,0.9551768627667256,0.0134962301398401,0.1237801253976532,0.0403993841146774,0.0889069214239431,0.0127170234412742,0.0143974570505255,0.004960059223179,0.0036393818590812,0.0016721448891002,0.0005009560151734,0.0010077526000951,0.2545959976860018,0.0449938257874908,Hardware/PIM
3.3024054815797266,3.27856385691499,1020.2645321504864,439.49857637829,-109.23298136904737,1.990690246431076,-114.5007108856192,2.3522393418382666,1.2698832302432674,0.1155379045542664,0.6428173592181098,0.8826904307521964,0.1443724133879935,0.1101788687790201,-113.27551687333424,1.5542643494903938,-119.8816264482182,3.243488467798197,-82.13385098158216,4.974428941017503,-110.39536617938528,2.79264073582922,-117.97351837929712,0.9049682181752342,2175.166854599189,686.7546645547237,1.0,0.0002338157716,0.0009100347245053,0.0009499346060616,39247.28619922273,9901.99210803498,4845.714280396718,2997.5367843383547,0.9973293712656186,0.0030125159033665,0.0554065294634477,0.0781624962577484,0.0477538915659802,0.0592944574648599,10.29223538782848,0.7882116906171598,20.66923361466485,2.472211893370287,11.638300230447385,5.369609988871408,1.0,0.000219952212513,0.9980877190662164,0.0029003300239719,0.092352549248416,0.0295149724347755,0.0893866334975209,0.0203868196682892,0.0082478500524494,0.0066534434597635,0.0038029575955238,0.0022940011735974,0.0004368493292219,0.0003109853159082,0.1455211056566043,0.0532042290565586,Hardware/PIM
0.1527972655660797,0.1282783978181726,72.12432426331605,41.26435209470724,-93.79495861411264,3.663057943618196,-101.26995244035676,2.647261118843775,1.919080671014023,0.1435133072081503,0.7254767301815961,0.6297736305270549,0.0700844422015925,0.0308038198070509,-115.27249836955517,3.8930102526480144,-116.32618019582496,3.979864190176052,-78.23532588317896,1.7300977622308051,-85.20519453623317,4.823114593484564,-99.8335762163506,20.61509502420842,123.30508598742354,61.971896105930654,0.997408829046177,0.0044161369894144,0.0073469581933151,0.0106085619548069,15820.875791350223,6896.131136906201,1116.9836096149522,521.2879613052387,0.9983373887462014,0.0,0.0566599132545209,0.0511616597583035,0.0653781786078017,0.0701709212786499,9.288867158914115,0.4144369066790466,13.422001489476944,2.063581650064386,1.404003586914616,1.3057447265438662,0.9995865801973838,0.0027774421453509,0.9971604526862586,0.0104979239757528,0.0826794051525821,0.0463800289023685,0.0714610806664745,0.0288466427598779,0.0116916093554803,0.0076619129668493,0.0060138966882712,0.0034180344448262,0.0008627675366441,0.0009177872600815,0.1458964043622528,0.0375657593618045,Hardware/PIM
1.1294061903804489,0.6487922127038737,698.4076245757964,192.87505982903795,-92.87435057059024,0.0798805633988462,-105.29440395451978,0.8207650138962299,5.078097179462127,0.1360227252678867,1.0744965265153144,0.7018211360609324,0.1689883346252703,0.0811865233922685,-129.59223395072237,1.7920885860564677,-122.22747315639712,1.681750247251597,-78.72190988389558,2.823754516480552,-93.59876076688109,0.4496948225211264,-100.01517799171596,0.5305647683046861,815.6902456972794,234.69346918758148,0.9961232746449548,0.005900343391587,0.0137464651716357,0.0071266031383369,10712.94827901384,3293.815371745293,849.1111742935766,349.5016484177564,0.9978993375562848,0.005049377347318,0.132585594654216,0.0763037862045945,0.1767807788993612,0.1155804302903959,8.097135324071212,0.4059050875740865,13.10230320216632,0.6851198536198059,7.165888897458921,2.764280851035657,0.9957371782821712,0.0030135182386135,0.9958670342756027,0.0063168845919786,0.2490515148592484,0.0553381303568218,0.1131001462739983,0.0143896329049297,0.0555166991210289,0.0207023551978335,0.0076644289748294,0.0027288430284189,0.0019789316980107,0.0023134565407139,0.2493741489115331,0.070765170947543,Hardware/PIM
1.62499427026875,1.6993857591852464,893.5417765363545,399.6632514502915,-96.0112302142633,0.3758872450002399,-106.3429797598,1.123630786615918,2.138508895192941,0.1112916106516666,0.6782879334471374,0.8495461135359761,0.2470154803379239,0.2192591438978621,-120.31461506895224,2.2269320810716318,-115.76728484507962,2.695131843008921,-78.46014832586233,5.780336333208596,-97.0755638220092,0.490331123629644,-102.42696840102724,0.5021163804996273,1301.5204646627917,528.3768968597957,0.9973598976067956,0.0024670530624622,0.0018668961693467,0.0030859874452193,18004.329964299646,8200.434507628119,1920.6722185382105,694.4809402599292,0.9998829784874972,0.0013333389122007,0.0555423588159645,0.0635628152281784,0.0596437933959616,0.0796640446370599,9.496844922005195,0.9162572220356536,16.310328098299358,1.8593416038472843,9.154530411022138,4.13147312412348,0.9988161841354148,0.0010806406411701,0.9992204714367948,0.0034016252990608,0.1771019588431664,0.0778457171675551,0.0927745717939251,0.0225253630453789,0.0193902024562511,0.0087278618841501,0.005983674233934,0.0021834755111578,0.001276057343258,0.0013760363303196,0.2183147569135806,0.0868398789749433,Hardware/PIM
1.511651350881043,1.474109655262458,934.777484703323,271.69985535527684,-97.65565128810697,0.7724794545078444,-103.39714988490584,1.0544298876843676,1.389748477765084,0.0763139771354021,0.5745572754863908,0.6765406364792921,0.1784884562869785,0.1243382826459402,-115.18564194771166,4.5588572276036645,-115.60847939987566,2.8889690343108976,-82.7817983012904,5.794106910444909,-98.62357018524352,1.0761328767053062,-102.6725542346931,0.8207934034643789,1373.2513227223003,423.5797718944201,0.9999079602507354,0.0015225512955822,0.0013571357188389,0.0019568668018341,19884.20488607958,8114.417314199862,1811.0348402343984,827.9178509667283,1.0,0.0015057634040976,0.051446944337003,0.0603119753954687,0.0440472066307112,0.0570416998456453,8.905591555468714,0.8745968135709159,16.707673787101257,1.4438615366765728,8.43744847360335,3.794386788873269,0.9991063434350254,0.0017602279082016,0.9960768822756884,0.0052475172121167,0.1190919475675792,0.0608725878474715,0.0881703950699914,0.0260601521679592,0.0118319519485967,0.0079804262719614,0.0037746256021937,0.0023678825035835,0.0005932500038255,0.0005913300967004,0.1894083449458172,0.0645034307113588,Hardware/PIM
6.97519848588448,1.983912775647276,4820.745076718684,738.3803455731857,-111.67451306029486,1.3168845896934456,-111.44050404138682,1.318979720695055,1.7804507968908012,0.053696452625372,0.8752997263374583,0.7601169807449469,0.4451277672244564,0.1131505885381848,-115.12511433756308,1.247654504821825,-121.39698785252912,2.016576724273693,-78.57838055503699,6.12050511955703,-108.50973639104085,1.458551224088524,-115.1937854527224,1.1194949221012562,7596.278172149446,1198.7878090182046,0.9999166831647764,0.0003391198820906,0.0005530595097821,0.0006475771124997,22281.604775872227,6269.091587593604,3227.5872933685805,616.0012408939667,0.9972017211829064,0.0009937744676751,0.1060329732367552,0.0864673559665684,0.0391720887009543,0.0552161300334599,10.44554840528236,0.6019168363237648,20.29118936705609,1.0600362652466075,45.65121044085255,7.244950413097856,1.0,0.0001814417223659,0.993634099640168,0.0048962057496507,0.08889070291787,0.0123927594739099,0.0904639439872139,0.008402125867387,0.0063030645330777,0.001407964161993,0.0015912798356685,0.0006618488949467,0.0003667314604573,0.0002501434456502,0.3375109453872656,0.057343858951773,Hardware/PIM
0.2118841233408859,0.122429600355391,161.5683579711287,75.83728836115432,-100.32585591598496,5.763263463650926,-110.3675650715191,2.753509607780646,1.5995198441268004,0.0961770520715254,0.2175395883053599,0.2217534521377435,0.0568740533694143,0.0221928081327495,-118.32644872419417,2.906911253399929,-119.4781102458206,1.752055852348127,-79.68943211544641,5.370143781674384,-101.22766966125,4.797369908874724,-110.0050522448642,6.7762284960547685,130.447625424593,65.43013714989556,1.0,0.0017770934078774,0.001344024903636,0.0019846191676624,15559.054360826189,4981.862955136072,1485.6514516194177,490.0505036579529,0.9992057638782595,0.0017620199995422,0.0191083196404867,0.0195106475865472,0.0102627298433089,0.0166949670360228,8.894851060828499,0.4591547033943459,16.773625967049515,1.29262715804874,1.2081196771175675,0.4903658857498345,0.998788602652118,0.001384142385317,0.9809407324981336,8.584434302755986e-05,0.1071523775587708,0.0329074932679759,0.0784525041370751,0.0137394683059972,0.0159315337048492,0.0092535771921039,0.005640805149034,0.0024166833114724,0.0006339840867339,0.0005216129109208,0.1088779378092971,0.0163159039514945,Hardware/PIM
6.947200791042104,2.7872831337759907,4627.626022868626,3618.656675877635,-109.89420539610433,1.61122821052867,-110.44286375943346,1.575290050872128,1.5725844498748596,0.0430958322737271,0.8222495665882708,0.6440055343689448,0.4171023734144784,0.1863191663176294,-116.33737940639652,2.718982571232386,-121.27051564052545,1.6433547391743797,-79.46156050395706,4.501862563355669,-107.59398668222325,1.715318899856057,-115.11907115844816,1.0898574650478448,8027.63966695932,7041.611866426231,0.9998463451772314,0.000432074347683,0.0005014632105566,0.0004521271830065,21147.622241099067,6648.305149489234,2968.42397865548,566.5282503608727,0.9804511080067084,0.012003850806888,0.0732933559967681,0.0834964067763893,0.0349039864280885,0.044365639564655,10.071023153878611,0.8344500557446242,19.792780663502946,0.9521983246981052,38.20065788124873,19.542868646658725,1.0,0.0,0.9957407274704244,0.000995343269602,0.1059176647766866,0.0256769264605207,0.0959405768447028,0.011489999568906,0.0074909354006674,0.0025320057586904,0.0020881720806211,0.0010846566205343,0.0003029482974251,0.0005109356812902,0.3181787963403862,0.0752139693922436,Hardware/PIM
