Traffic Volume Gbyte,NUM_OF_RRC_Att,AVGUL_RSSI_WEIGH_DBM_PUCCH,AVGUL_RSSI_WEIGH_DBM_PUSCH,AVG_RACH_TA,VOLTE_TRAFFIC_ERL,DLPRBUtilization,Avg_UL_RSRP_PUSCH,Avg_UL_RSRP_PUCCH,L.UL.Interference.Max,L.UL.Interference.Avg,L.UL.Interference.Min,ERAB_ATTEMPT,RRC_EstabSucc_PC,ERAB_Drop_PC,DL_PDCP_USER_THPUT,UL_PDCP_USER_THPUT_HWI,INTRAFREQ_HO_SR,ACTIVEUSER_DL_QCI1,ACTIVEUSER_UL_QCI1,Avg_CQI_HWI,AVG_MCS_PUSCH,AVG_SimRRC_ConnUsr_COUNT,E-RAB_SETUP_SUCCESS_RATE,HO_Succ_PC_In,MAC_UL_IBLER,MAC_DL_IBLER,MAC_UL_RBLER,MAC_DL_RBLER,UL_PACKET_LOSS,UL_PRB_Util_%,Interference_Tag
0.7119247123700968,326.2301483917458,-93.35313950819,-99.66081255189104,1.6474503735583674,1.547442315106876,0.213189467601795,-114.32888577940808,-115.58474272509224,-75.63090588324087,-91.95239394044764,-100.74226853412512,422.2957632002744,0.9952384901324388,0.0055416846851697,12593.317883055744,661.8452202333965,0.9990789863670164,0.1284717011013698,0.1742715743579209,10.342655940832792,12.0660624241127,5.185738073461072,0.9932632718435978,0.9973088869832166,0.138554836525959,0.0717728855632554,0.026399449038611,0.0040387546476272,0.0016588328142896,0.2254565527099818,External Interference
0.1542874876918046,339.04952113568504,-98.86911218587431,-105.77867389479024,1.4371098717489854,0.877506311467598,0.0746107622809354,-118.46187152353642,-118.14418581684365,-75.34583818234316,-99.0025926882144,-105.24177177149171,434.7432331136005,0.9980240633768016,0.0027216926115727,14167.638575561608,1114.8970037737088,0.9993531012929202,0.081819746077846,0.1256859897778665,9.167575473573937,12.632240462644493,3.5921917107395704,0.999406583472765,1.0,0.1110353341825591,0.0687999784566993,0.0201555880668383,0.0047347945365059,0.0007892043881804,0.1797796396403959,External Interference
0.3509979089851499,294.0904087863207,-92.0,-94.37533472242924,2.1444657844633976,0.9900968283219794,0.1243563273118598,-114.27546992450176,-117.54978259031644,-70.26047400296466,-73.85935929137871,-80.17643548645695,499.58303261483024,0.9936825040338044,0.0225501159956406,14001.890852691608,459.8169769815992,0.9589906851458996,0.0994544382967424,0.2050096320379528,10.88779895933982,11.432637650189706,3.620606038734794,0.9934431447182692,0.9960009012254838,0.199885204486514,0.0823698323481219,0.0484718562233949,0.0065058063047987,0.0053503068994057,0.2061704553735912,External Interference
0.1679235017606505,235.97551968584216,-105.4049126720696,-110.03546410457834,2.3013746542118,0.1982297577401467,0.0664458951964762,-123.6643536850134,-122.21807249181008,-83.0919874148054,-105.31918042207492,-112.05494320826928,337.3023747696521,0.9984445398672168,0.0041505185046066,17990.49544763461,1320.3000067495193,0.9922081941088547,0.0218801418414512,0.0233244806148656,10.722092073135377,14.07198604006388,2.4525234797472537,0.9988256397047623,0.9965563009509724,0.187179039397904,0.0935344306406236,0.0412532096116537,0.0047683155501474,0.0008212274124388,0.1156378170125562,External Interference
0.2216254335825992,246.65472717868445,-97.58452707317728,-107.6298768145762,2.400313483129798,0.2430146313097491,0.0519378079886891,-120.53519958556784,-121.24222865641885,-78.55716623214796,-97.63992845610171,-102.9828461337789,292.81211935844675,0.9973830679637804,0.0074809723371381,10216.170023406068,1250.4383103818818,0.9987826776179078,0.019974298332975,0.0158057806122224,9.065817730035016,14.748158893334027,1.3676395154549277,0.9962788737100916,0.9987844766618584,0.1326263324469814,0.0908179577740199,0.0253020118245174,0.0050874555648685,0.0010892130897089,0.1253564581333047,External Interference
1.5006166327296229,1956.61463045055,-92.93726870009314,-104.14771977290722,2.382352923238156,3.767389395764653,0.2980640911177854,-116.16137322425178,-116.26698667658306,-74.12231048299832,-92.27937532080514,-98.58343980699688,2241.5428931507954,0.9999471833957158,0.0036643613060493,10335.444169816708,852.9923672644867,0.9994966927221216,0.3503206211980829,0.4154798917425966,9.6670352041147,12.606342175646809,15.56626233647932,0.998828747935962,1.0,0.1139656896235909,0.0862622771398662,0.0139842103046514,0.0039936200111104,0.0011767444328517,0.3826215635257343,External Interference
2.2076412045257854,799.9180866855154,-108.39839969284093,-112.74398317902558,1.6838864179521695,1.026726578254253,0.1959700985959727,-119.84662880990726,-119.65637292320147,-77.4108738857347,-108.08447966359422,-114.7760531525098,2000.28839818452,0.9973526595700132,0.0031316736535189,24696.22076763835,2634.848314006463,0.999968920827038,0.0675273703324768,0.0954093733133813,9.49222815264584,16.030218384880875,11.797385363991816,1.0,0.9966067765919824,0.146098450047668,0.0960066390919777,0.0250844423820958,0.0049344785363039,0.0007930962789759,0.171179649029588,External Interference
0.3496074077319153,383.9333541901227,-94.25257357791898,-98.32364089987624,1.299259258182542,1.3564403181997349,0.0831782044036923,-114.51904119879651,-114.33907342941244,-78.42975234058066,-93.93947468357692,-101.73956331814652,399.1062554359724,0.996115398249865,0.0121590549926825,17202.28716140519,636.3322510558281,1.0,0.0807431704334098,0.1266179343057238,10.155059565765107,11.934298073736398,4.618790743966279,0.99694435764296,0.997340007230177,0.1583332593923455,0.0707900201086715,0.028143026524706,0.0051948179232686,0.0021501834820947,0.1791427056059776,External Interference
1.127634985744506,517.6860433811518,-93.76901029506158,-103.57501972756012,5.801328201764742,2.2064711305038647,0.1665899168286457,-120.66011197327414,-116.9250119660602,-86.58360775159396,-94.21076158821796,-100.22470265653628,693.7844733648972,0.9905001701168744,0.0,7603.0002504968925,738.375357342901,0.9969911289688664,0.237009003474392,0.2609704914032441,7.579731658639873,12.019292953380363,7.999924341104091,0.9952685683417696,0.9978390260032074,0.1670364026477364,0.0805559675325409,0.0230392662738603,0.0033546220775475,0.0024594657042221,0.2864019285082847,External Interference
0.4814940587596016,611.743572505721,-92.67254209903112,-97.88901810771212,1.303805790132048,5.682050143813246,0.13302495291698,-112.89690430151003,-112.54776166195605,-77.37314675964997,-92.1487152713908,-96.97592000532914,1150.7477635010769,0.994743695704252,0.0179149301552264,16221.576818614903,478.2703562198126,1.0,0.4549100635808543,1.110998002910376,10.697243349420958,10.834371606306789,12.372110935736496,0.9969791277750109,0.9972017050270332,0.1385609332595762,0.0472633377573847,0.0310512516615791,0.00301869171998,0.0057108044738683,0.3205316611069755,External Interference
