Traffic Volume Gbyte,NUM_OF_RRC_Att,AVGUL_RSSI_WEIGH_DBM_PUCCH,AVGUL_RSSI_WEIGH_DBM_PUSCH,AVG_RACH_TA,VOLTE_TRAFFIC_ERL,DLPRBUtilization,Avg_UL_RSRP_PUSCH,Avg_UL_RSRP_PUCCH,L.UL.Interference.Max,L.UL.Interference.Avg,L.UL.Interference.Min,ERAB_ATTEMPT,RRC_EstabSucc_PC,ERAB_Drop_PC,DL_PDCP_USER_THPUT,UL_PDCP_USER_THPUT_HWI,INTRAFREQ_HO_SR,ACTIVEUSER_DL_QCI1,ACTIVEUSER_UL_QCI1,Avg_CQI_HWI,AVG_MCS_PUSCH,AVG_SimRRC_ConnUsr_COUNT,E-RAB_SETUP_SUCCESS_RATE,HO_Succ_PC_In,MAC_UL_IBLER,MAC_DL_IBLER,MAC_UL_RBLER,MAC_DL_RBLER,UL_PACKET_LOSS,UL_PRB_Util_%,Interference_Tag
2.07943237120525,496.1167945356836,-97.04522160121428,-102.88869518947268,1.466197558057284,0.6958988647300978,0.0023586332636359,-112.66907804508516,-115.5276454006705,-74.1803896189359,-98.08358732457717,-117.39284320922542,1134.880483276074,0.0108893561358493,0.000320352170961,26306.76912367873,2187.914982288756,0.0103170786282571,0.0619692070225628,0.0718811243675316,8.168781076014437,15.059296881411605,10.018621071882128,0.0106459297526721,0.0098648930208743,0.0021735432898968,0.0011968360290597,0.0003041270020648,0.0001209098467716,3.23455116210325e-05,0.0019493807329872,Inter-Cell Interference (ICI)
2.7507162477258715,534.9533022199219,-98.01802259602252,-104.53747251971124,1.4931150745511248,0.9606884794931938,0.1481969014332221,-112.91990230766868,-115.98815785524232,-76.8408392978858,-98.91936288199832,-116.836350211872,1262.8092478728986,1.0,0.0061691832110059,30510.593114764888,2644.1950742927406,0.9989061983409004,0.0847896884515536,0.0968669839360328,7.596056016084581,15.210571553547828,11.021724636798629,1.0,0.9985711480243062,0.2032997480613282,0.1178856840549464,0.0265786604627363,0.0077425304679445,0.0010166224646076,0.1595142103650823,Inter-Cell Interference (ICI)
0.4419887140241181,220.38503906759075,-94.05293199665512,-105.50420325468797,5.547313812810956,0.5914123187616102,0.0686852056233837,-123.59251908518227,-118.33745939518514,-87.50315387104209,-95.77387992116238,-101.09003710294336,258.7306987073628,0.9961366297468368,0.0234614574349461,9666.779320300691,687.9105535323117,0.910557861187096,0.0474921149581832,0.1210566683830254,8.473260927343603,9.984481722740624,4.912355496868722,1.0,0.9994030266391438,0.1748047106185511,0.076472017421882,0.0172725557863819,0.005751289452445,0.0014606976253923,0.1045040766750359,Inter-Cell Interference (ICI)
1.026919625824717,464.5720294612317,-101.0451907976098,-107.7287719862332,5.4321015058865845,0.9667655034355764,0.1488119707274364,-124.68186813729046,-119.7281917251958,-92.17504838402014,-102.28930124723384,-113.2522509011668,589.1657986457793,0.9985273082371128,0.0202401032590626,13581.48713201896,778.1038846890557,0.9935014494737112,0.0708785369433202,0.1381780434305784,8.501416167861185,10.50018393300368,5.954147578524014,0.9939737448781892,0.9996968659993246,0.1941875224629863,0.1098198629439531,0.0316103375651944,0.0074997096313784,0.0018784305995695,0.154947255893817,Inter-Cell Interference (ICI)
0.4929242884052339,598.8108185168916,-93.79326937039144,-107.1218400234826,5.34641513243995,0.1148367117911372,0.0393945819597853,-127.0716410359527,-121.59794479610824,-91.88282318153264,-95.68131744885618,-100.13519847867444,936.01632954297,0.9981367186842856,0.011405848942655,12223.436845126887,980.2145692066824,0.9987698356251588,0.0053741225767983,0.0087471167011812,8.051096845234827,12.085640747160337,3.7884057156610296,0.9968783606678884,1.0,0.1698859951230876,0.0842638491779319,0.0167284613107681,0.0050176479201191,0.0009905401886661,0.1734389513772864,Inter-Cell Interference (ICI)
1.9551073475894467,841.120516024279,-96.36673837811334,-105.17902422350528,1.4139517869563836,1.8763347011611504,0.2453064625113633,-112.07307756466555,-115.68754917443448,-75.48905885491465,-99.03920674293944,-118.26895693129671,2559.6500904598047,0.9985834514178236,0.0055151203885142,30501.25213868957,1880.5942785554744,0.9997554033457122,0.1687416573713067,0.2828065043303754,8.504453414021922,14.971602540992151,19.44718040264131,0.9997683425094857,0.995887099133283,0.2279257611880837,0.1192186753182913,0.0283471982849618,0.0075893162966184,0.0015461784123383,0.1913620285890203,Inter-Cell Interference (ICI)
1.7194510242493852,563.7166368456388,-96.6095698204414,-107.8194209642805,1.3224858377212496,0.639285733332986,0.1424173518197649,-112.34528190466617,-116.95769402354018,-74.9587686968968,-101.15457161081552,-119.17016542229004,1408.203167929065,0.9984669031922744,0.0088708964743128,37307.39803467023,2157.819435835836,0.999452117170222,0.0508342396968165,0.0488571730722322,8.312057727713256,16.34119189130562,11.298393939872984,1.0,0.9994983649885164,0.275599416896316,0.145036625310766,0.0293836365894145,0.0086435200449479,0.0004939662413951,0.1511634320567791,Inter-Cell Interference (ICI)
2.290836140205849,540.1303742221318,-97.0304209637564,-103.98086892103494,1.4059940749042996,1.549191184996254,0.0095476892864545,-111.60333694333056,-114.77778497517664,-74.97175621551744,-98.42811809282898,-118.1227268892392,1585.9117084008928,0.0139633846116651,2.893971012539645e-05,30998.08815850768,1981.3348651967403,0.5944573500438088,0.1513873907435182,0.1654510407306432,8.183518933184276,15.288019635563677,13.852991582758657,0.226562175633091,0.4322394434838055,0.0951519589921225,0.0665602700939052,0.0046065542602199,0.000351330295748,2.4544177264368763e-05,0.0256598111753087,Inter-Cell Interference (ICI)
3.791225197836701,736.3197964893482,-92.96070597422198,-103.9601601190368,5.514645236881314,2.2488694918757206,0.005396386086877,-121.6961988031686,-116.3231902644896,-88.06641120576332,-93.97851525972746,-99.56764343059302,972.5193043941222,0.010235629718744,0.0,4853.228992612751,732.7548991992466,0.0096982519645983,0.2444927077262099,0.3588031334648611,6.553226000960103,11.983177884211996,13.573894695170308,0.0098981,0.0100571046702445,0.0018253683783973,0.0010324361750417,0.0001525600698358,3.868261591794711e-05,2.99569720401393e-05,0.004615408931408,Inter-Cell Interference (ICI)
1.808698439121232,476.1307360841629,-96.64382519291902,-103.84252175749712,1.4400375114308617,2.574010609156553,0.2042585149981781,-111.8853624952154,-114.94914724494424,-76.23275513953169,-97.88662462614732,-116.38279314164484,1499.338639402507,0.9997657497892009,0.012012527001568,25592.96321114776,1860.4464087191448,0.9989774014485152,0.2177970878886041,0.3569502415280191,7.882533589026622,14.205102573526196,14.38932835497107,0.9991566576708036,0.9996324915370496,0.2140770818164929,0.1110090111447543,0.0357749420915343,0.0070016637632829,0.0016501019561046,0.1874775884086336,Inter-Cell Interference (ICI)
